HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.TaskType,Input.TreatmentType,Input.ConversationId,Answer.age,Answer.comment,Answer.fakeinput,Answer.gender,Answer.literacy,Answer.response-1,Answer.response-10,Answer.response-2,Answer.response-3,Answer.response-4,Answer.response-5,Answer.response-6,Answer.response-7,Answer.response-8,Answer.response-9,Approve,Reject
3I4E7AFQ2KVAO5DEUHGWTE7QY10JT9,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 19:44:54 PST 2018,,,37QW5D2ZRHINC82A4FJGJ2YBZL4S87,A34UGZMQWTFICZ,Submitted,Sun Feb 18 12:23:39 PST 2018,Sun Feb 18 12:26:21 PST 2018,Sun Feb 25 12:26:21 PST 2018,,,,162,0% (0/0),0% (0/0),0% (0/0),0,1,1,46-55,{},{},female,native,Maybe I should just come straight home.,,,,,,,,,,,
3I4E7AFQ2KVAO5DEUHGWTE7QY10JT9,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 19:44:54 PST 2018,,,37TRT2X24RNDF3HRKXUCI3XPB8QJBV,A8DGDW4WKLDX3,Submitted,Sun Feb 18 14:07:55 PST 2018,Sun Feb 18 14:22:02 PST 2018,Sun Feb 25 14:22:02 PST 2018,,,,847,0% (0/0),0% (0/0),0% (0/0),0,1,1,46-55,{},{},female,native,why are you so angry do you not want to have drinks after work?Why is the house a warzone ? What happened? do you need to talk?,,,,,,,,,,,
3I4E7AFQ2KVAO5DEUHGWTE7QY10JT9,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 19:44:54 PST 2018,,,3BDCF01OGYQFN1Y2XAK96T8I06RLYS,A3VVR8NR3ED04C,Submitted,Sun Feb 18 15:54:50 PST 2018,Sun Feb 18 15:55:12 PST 2018,Sun Feb 25 15:55:12 PST 2018,,,,22,0% (0/0),0% (0/0),0% (0/0),0,1,1,26-35,{},{},male,native,What happened? Sorry to hear that.,,,,,,,,,,,
3I4E7AFQ2KVAO5DEUHGWTE7QY10JT9,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 19:44:54 PST 2018,,,3BQU611VFQG5LYPL01P323OWR01990,A1MIBEGF81ZLUS,Submitted,Sat Feb 17 21:38:53 PST 2018,Sat Feb 17 21:39:30 PST 2018,Sat Feb 24 21:39:30 PST 2018,,,,37,0% (0/0),0% (0/0),0% (0/0),0,1,1,18-25,{},{},female,native,Oh my gosh! Is there anything I can do?,,,,,,,,,,,
3I4E7AFQ2KVAO5DEUHGWTE7QY10JT9,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 19:44:54 PST 2018,,,3E13VNJ1NORG7UFT0IGN0Q5GCDJI10,A1G187YBG0DVMQ,Submitted,Sat Feb 17 18:59:44 PST 2018,Sat Feb 17 19:00:21 PST 2018,Sat Feb 24 19:00:21 PST 2018,,,,37,100% (1/1),0% (0/0),0% (0/0),0,1,1,26-35,{},{},male,native,What wrong?,,,,,,,,,,,
3I4E7AFQ2KVAO5DEUHGWTE7QY10JT9,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 19:44:54 PST 2018,,,3IKZ72A5B5CZBAKS4X80U05RZR0FNS,AN4B03UMF1N0F,Submitted,Sun Feb 18 19:53:37 PST 2018,Sun Feb 18 19:55:06 PST 2018,Sun Feb 25 19:55:06 PST 2018,,,,89,0% (0/0),0% (0/0),0% (0/0),0,1,1,36-45,{},{},female,native,"Maybe I'll just come home and help you out, you need anything from the store?",,,,,,,,,,,
3I4E7AFQ2KVAO5DEUHGWTE7QY10JT9,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 19:44:54 PST 2018,,,3K9FOBBF2IFLB2UOQ8BYPDABWIINLR,A1ZT30BGR3266K,Submitted,Sat Feb 17 19:03:00 PST 2018,Sat Feb 17 19:03:49 PST 2018,Sat Feb 24 19:03:49 PST 2018,,,,49,100% (1/1),0% (0/0),0% (0/0),0,1,1,26-35,{},{},female,native,No problem. I can come home and help you out instead. I can go out another time.,,,,,,,,,,,
3I4E7AFQ2KVAO5DEUHGWTE7QY10JT9,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 19:44:54 PST 2018,,,3KXIR214I5CTO8YAYXEXB852Z3O24I,APRZ7BR8C0ZMQ,Submitted,Sun Feb 18 05:52:52 PST 2018,Sun Feb 18 05:54:30 PST 2018,Sun Feb 25 05:54:30 PST 2018,,,,98,0% (0/0),0% (0/0),0% (0/0),0,1,1,46-55,no,{},male,native,What's going on are you ok?,,,,,,,,,,,
3I4E7AFQ2KVAO5DEUHGWTE7QY10JT9,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 19:44:54 PST 2018,,,3OHYZ19UGD1MX43WUWMLVOU5SM8AO7,ASBTT5QU0CX2Z,Submitted,Sun Feb 18 21:50:06 PST 2018,Sun Feb 18 21:50:43 PST 2018,Sun Feb 25 21:50:43 PST 2018,,,,37,0% (0/0),0% (0/0),0% (0/0),0,1,1,18-25,{},{},male,native,Oh no. Anything I can do to help?,,,,,,,,,,,
3I4E7AFQ2KVAO5DEUHGWTE7QY10JT9,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 19:44:54 PST 2018,,,3STRJBFXOXN8M9HQ24L9JC3OW1STKQ,AS7HK1VVADTKP,Submitted,Sat Feb 17 23:59:56 PST 2018,Sun Feb 18 00:01:31 PST 2018,Sun Feb 25 00:01:31 PST 2018,,,,95,0% (0/0),0% (0/0),0% (0/0),0,1,1,18-25,{},{},male,native,"Why? What's going on babe, how bad is it?",,,,,,,,,,,
3PMR2DOWOOXI0LJ3QEBUKWCT01O54D,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,11,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,351SEKWQS1DWV8LW1QYATLD6IKLMDR,A1L62VC27LQKPA,Submitted,Sat Feb 17 21:21:23 PST 2018,Sat Feb 17 21:22:03 PST 2018,Sat Feb 24 21:22:03 PST 2018,,,,40,0% (0/0),0% (0/0),0% (0/0),0,0,2,26-35,{},{},female,native,,,I'm sorry mom.,,,,,,,,,
3PMR2DOWOOXI0LJ3QEBUKWCT01O54D,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,11,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,36ZN444YTSU13MMU6KEYCMIO5TOIOS,A359BHMAYU2086,Submitted,Sun Feb 18 18:55:30 PST 2018,Sun Feb 18 18:56:21 PST 2018,Sun Feb 25 18:56:21 PST 2018,,,,51,0% (0/0),0% (0/0),0% (0/0),0,0,2,18-25,{},{},female,native,,,I'm sorry. It won't happen again.,,,,,,,,,
3PMR2DOWOOXI0LJ3QEBUKWCT01O54D,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,11,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,3HRMW88U17M2WOK2PEAFEETNOUZ0MX,A17FGZ1I5P9RZA,Submitted,Sat Feb 17 19:18:03 PST 2018,Sat Feb 17 19:20:59 PST 2018,Sat Feb 24 19:20:59 PST 2018,,,,176,0% (0/0),0% (0/0),0% (0/0),0,0,2,46-55,{},{},female,native,,,I know mom sorry.,,,,,,,,,
3PMR2DOWOOXI0LJ3QEBUKWCT01O54D,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,11,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,3IKZ72A5B5CZBAKS4X80U05RZR7FNZ,A2LSRC2KZUEFGR,Submitted,Sun Feb 18 16:36:59 PST 2018,Sun Feb 18 16:38:48 PST 2018,Sun Feb 25 16:38:48 PST 2018,,,,109,0% (0/0),0% (0/0),0% (0/0),0,0,2,36-45,none,{},female,native,,,Yes you did. I am sorry. It will never happen again.,,,,,,,,,
3PMR2DOWOOXI0LJ3QEBUKWCT01O54D,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,11,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,3OLQQLKKNTLBM6TBUOW2JB3AE6QJEK,A1PVWZ8ZYJHCOJ,Submitted,Sun Feb 18 17:01:59 PST 2018,Sun Feb 18 17:03:08 PST 2018,Sun Feb 25 17:03:08 PST 2018,,,,69,0% (0/0),0% (0/0),0% (0/0),0,0,2,66-75,{},{},male,native,,,Lots of people get ants in their kitchen for no apparent reason.,,,,,,,,,
3PMR2DOWOOXI0LJ3QEBUKWCT01O54D,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,11,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,3QAPZX2QN59CPKG9FWRVZ5FPIVR02R,A2CNRHLND4X5GB,Submitted,Sun Feb 18 20:42:22 PST 2018,Sun Feb 18 20:44:15 PST 2018,Sun Feb 25 20:44:15 PST 2018,,,,113,0% (0/0),0% (0/0),0% (0/0),0,0,2,26-35,{},{},male,native,,,i'll do it. it's fine,,,,,,,,,
3PMR2DOWOOXI0LJ3QEBUKWCT01O54D,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,11,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,3QY5DC2MXSGC60411YKM8VXL7NKUFQ,A1BV3IBBDAMU2W,Submitted,Sun Feb 18 18:58:59 PST 2018,Sun Feb 18 19:02:20 PST 2018,Sun Feb 25 19:02:20 PST 2018,,,,201,0% (0/0),0% (0/0),0% (0/0),0,0,2,26-35,{},{},male,native,,,"Sorry,  I'll be right over to help clean it up.",,,,,,,,,
3PMR2DOWOOXI0LJ3QEBUKWCT01O54D,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,11,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,3R0T90IZ1T8MY6JWQR54WABR1XNCGX,A17Y9UW18EFVTU,Submitted,Sat Feb 17 19:53:47 PST 2018,Sat Feb 17 19:55:24 PST 2018,Sat Feb 24 19:55:24 PST 2018,,,,97,0% (0/0),0% (0/0),0% (0/0),0,0,2,18-25,{},{},male,limited,,,"i am so sorry mom, this will not happen again in future.",,,,,,,,,
3PMR2DOWOOXI0LJ3QEBUKWCT01O54D,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,11,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,3SBEHTYCWOZDX0QWC7NWEDGQJ2XYIR,A3VVR8NR3ED04C,Submitted,Sun Feb 18 15:54:20 PST 2018,Sun Feb 18 15:54:42 PST 2018,Sun Feb 25 15:54:42 PST 2018,,,,22,0% (0/0),0% (0/0),0% (0/0),0,0,2,26-35,{},{},male,native,,,"Sorry, honest mistake. Won't happen again.",,,,,,,,,
3PMR2DOWOOXI0LJ3QEBUKWCT01O54D,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,11,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,3TAYZSBPLM4CQT0LOYAF9BL8DMI2SM,A1C8P0NH84SQ76,Submitted,Sun Feb 18 17:34:39 PST 2018,Sun Feb 18 17:36:21 PST 2018,Sun Feb 25 17:36:21 PST 2018,,,,102,0% (0/0),0% (0/0),0% (0/0),0,0,2,46-55,Thank you for the opportunity.,{},male,profession,,,I am sorry I forgot to take out the trash. it wont happen again.,,,,,,,,,
3UZUVSO3P7RY0U127J4TAKZ6ZL8EMI,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,33LK57MYLU12W43XD5JTWMVFYRGZSI,A2LIUYEKTF2FS6,Submitted,Sat Feb 17 21:59:15 PST 2018,Sat Feb 17 22:10:32 PST 2018,Sat Feb 24 22:10:32 PST 2018,,,,677,0% (0/0),0% (0/0),0% (0/0),0,1,2,26-35,{},{},male,native,,,im sorry :/,,,,,,,,,
3UZUVSO3P7RY0U127J4TAKZ6ZL8EMI,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,34S9DKFK74L5B11N9N0OJLC75YBNYA,ADYMIMV1PE14V,Submitted,Sat Feb 17 23:08:53 PST 2018,Sat Feb 17 23:10:32 PST 2018,Sat Feb 24 23:10:32 PST 2018,,,,99,0% (0/0),0% (0/0),0% (0/0),0,1,2,56-65,{},{},female,native,,,"Sorry mom, I will take it out now",,,,,,,,,
3UZUVSO3P7RY0U127J4TAKZ6ZL8EMI,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,37Z929RLGA46ASUY7DUBAYUYDVSSTT,A203C9REA20IT3,Submitted,Sat Feb 17 21:32:38 PST 2018,Sat Feb 17 21:33:28 PST 2018,Sat Feb 24 21:33:28 PST 2018,,,,50,0% (0/0),0% (0/0),0% (0/0),0,1,2,26-35,{},{},male,native,,,"I'm sorry, I'll take care of it now.",,,,,,,,,
3UZUVSO3P7RY0U127J4TAKZ6ZL8EMI,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,38JBBYETQP6LJOAQRH9YD9ERW5ZE4F,A3BOW7P5XM03DC,Submitted,Sat Feb 17 21:01:48 PST 2018,Sat Feb 17 21:03:31 PST 2018,Sat Feb 24 21:03:31 PST 2018,,,,103,0% (0/0),0% (0/0),0% (0/0),0,1,2,36-45,{},{},female,native,,,I am so sorry. It won't happen again! I was late for school and forgot.,,,,,,,,,
3UZUVSO3P7RY0U127J4TAKZ6ZL8EMI,3BXXHBDE9GZYK4R01Z9UUMD92YQELY,Research study task: Respond to a text message conversation,Help with a research project by responding to a text message conversation as if you were the texter,text message,$0.05 ,Sat Feb 17 18:59:18 PST 2018,12,BatchId:3119721;OriginalHitTemplateId:920937336;,3600,604800,Sun Feb 25 20:19:17 PST 2018,,,3C8HJ7UOP8QZY9QST8N7KDW967ZZMH,ASBTT5QU0CX2Z,Submitted,Sun Feb 18 21:47:01 PST 2018,Sun Feb 18 21:48:10 PST 2018,Sun Feb 25 21:48:10 PST 2018,,,,69,0% (0/0),0% (0/0),0% (0/0),0,1,2,18-25,{},{},male,native,,,Sorry mom. I will make sure to take it out next time you ask.,,,,,,,,,
